Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Delta_temp,Machine failure
298.6,308.8,1566,39.1,36,10.199999999999989,0
303.5,312.5,1380,46.1,166,9.0,0
298.1,308.9,1417,39.2,65,10.799999999999955,0
301.1,311.2,1591,35.0,208,10.099999999999966,0
298.3,309.4,1816,22.6,138,11.099999999999966,0
298.0,307.9,1417,51.0,137,9.899999999999977,0
302.6,310.2,2157,17.2,94,7.599999999999966,0
298.6,310.1,1439,49.9,17,11.5,0
303.9,312.7,1800,24.3,158,8.800000000000011,0
300.4,310.6,1545,35.6,16,10.200000000000045,0
303.7,312.4,1512,39.2,184,8.699999999999989,0
300.7,310.4,1543,47.3,203,9.699999999999989,0
297.4,308.5,1412,45.5,49,11.100000000000023,0
301.2,311.0,1596,37.2,219,9.800000000000011,0
297.6,308.4,1407,55.2,86,10.799999999999955,0
298.2,308.7,1408,40.0,9,10.5,0
303.6,312.9,1480,41.4,135,9.299999999999955,0
297.4,309.3,1775,25.8,91,11.900000000000034,0
299.5,310.7,1589,33.5,5,11.199999999999989,0
297.0,308.4,1305,54.6,168,11.399999999999977,0
297.3,308.4,1339,52.1,36,11.099999999999966,0
303.5,311.9,1405,45.6,10,8.399999999999977,0
299.1,308.4,1332,51.7,71,9.299999999999955,0
296.6,307.4,1504,45.8,58,10.799999999999955,0
301.8,311.0,1651,32.5,195,9.199999999999989,0
298.0,307.6,1844,23.8,44,9.600000000000023,0
304.1,313.2,1410,42.4,155,9.099999999999966,0
302.4,311.9,1439,36.6,212,9.5,0
301.6,309.8,1472,42.5,91,8.199999999999989,0
299.4,309.1,1440,50.0,134,9.700000000000045,0
298.6,309.8,1430,43.1,80,11.199999999999989,0
302.6,311.4,1718,31.2,154,8.799999999999955,0
300.4,309.6,1571,33.6,126,9.200000000000045,0
298.8,308.6,1631,32.4,38,9.800000000000011,0
298.7,308.5,1375,46.4,48,9.800000000000011,0
299.7,310.2,1440,42.8,30,10.5,0
298.1,309.0,1533,36.1,189,10.899999999999977,0
298.0,307.6,1508,41.8,89,9.600000000000023,0
300.1,311.3,2579,12.5,64,11.199999999999989,1
296.9,307.7,1424,43.3,120,10.800000000000011,0
303.4,312.3,1522,42.1,62,8.900000000000034,0
302.6,312.3,1660,30.3,36,9.699999999999989,0
298.1,309.9,1686,29.1,60,11.799999999999955,0
301.7,310.9,1557,39.4,2,9.199999999999989,0
297.1,307.9,1456,50.0,166,10.799999999999955,0
300.7,311.9,1462,39.7,181,11.199999999999989,0
301.4,310.3,1492,41.4,195,8.900000000000034,0
299.8,309.5,1495,39.6,10,9.699999999999989,0
300.2,309.3,1532,43.2,53,9.100000000000023,0
298.7,309.6,1755,26.9,73,10.900000000000034,0
301.3,310.9,2165,17.4,143,9.599999999999966,0
297.7,308.9,1573,35.1,9,11.199999999999989,0
297.5,309.3,1732,29.9,32,11.800000000000011,0
298.8,309.6,1903,22.3,145,10.800000000000011,0
298.8,310.0,1530,38.3,53,11.199999999999989,0
296.7,307.8,1400,47.5,3,11.100000000000023,0
302.2,311.7,1466,49.0,66,9.5,0
300.9,310.6,1504,46.4,129,9.700000000000045,0
299.0,310.0,1667,30.0,53,11.0,0
300.5,309.8,1410,44.4,111,9.300000000000011,0
299.2,309.0,1615,33.7,193,9.800000000000011,0
300.3,309.2,1462,51.4,48,8.899999999999977,0
298.8,309.9,1741,27.7,50,11.099999999999966,0
301.3,310.7,1504,47.2,74,9.399999999999977,0
298.7,309.9,1651,29.5,42,11.199999999999989,0
298.8,308.6,1524,37.7,170,9.800000000000011,0
302.5,311.5,1496,43.8,218,9.0,0
299.1,310.1,1336,61.3,94,11.0,0
298.8,310.2,1461,46.7,105,11.399999999999977,0
302.5,310.2,1454,43.0,108,7.699999999999989,0
300.6,309.4,1380,47.6,246,8.799999999999955,1
298.0,308.6,1626,33.3,50,10.600000000000023,0
299.0,310.0,1387,45.2,110,11.0,0
299.3,310.5,1529,41.3,17,11.199999999999989,0
299.0,308.4,1571,38.6,5,9.399999999999977,0
299.1,308.3,1489,38.1,32,9.199999999999989,0
301.0,310.7,1493,48.1,145,9.699999999999989,0
302.1,311.2,1598,37.9,148,9.099999999999966,0
299.5,309.1,1852,22.6,77,9.600000000000023,0
301.2,310.8,1392,52.6,23,9.600000000000023,0
296.8,308.0,1666,29.8,41,11.199999999999989,0
302.6,312.3,1566,36.6,46,9.699999999999989,0
302.5,311.9,1401,44.9,203,9.399999999999977,0
297.6,308.6,1415,47.3,169,11.0,0
301.6,310.9,1643,34.1,44,9.299999999999955,0
302.4,311.8,1453,42.1,105,9.400000000000034,0
300.7,310.8,1452,47.9,77,10.100000000000023,0
302.3,311.5,1384,50.8,13,9.199999999999989,0
296.2,307.2,1356,43.6,22,11.0,0
299.3,308.9,1429,43.0,96,9.599999999999966,0
300.0,310.4,1385,52.1,128,10.399999999999977,0
297.0,307.8,1385,56.4,202,10.800000000000011,1
298.1,308.5,1372,51.1,116,10.399999999999977,0
299.5,309.3,1382,61.0,140,9.800000000000011,0
301.3,311.0,1539,36.9,206,9.699999999999989,0
300.2,311.4,1483,44.4,141,11.199999999999989,0
300.7,309.9,1815,27.0,190,9.199999999999989,0
296.3,307.2,1319,68.3,24,10.899999999999977,1
303.0,312.7,1553,35.8,122,9.699999999999989,0
302.2,311.4,1430,43.1,29,9.199999999999989,0
297.3,308.3,1459,59.6,207,11.0,1
297.1,308.4,1468,44.4,197,11.299999999999955,0
300.5,310.6,1378,51.5,166,10.100000000000023,0
299.3,308.9,1376,60.3,163,9.599999999999966,0
298.2,308.3,1639,33.3,191,10.100000000000023,0
298.6,309.8,1597,35.9,213,11.199999999999989,0
300.2,311.4,1433,37.9,36,11.199999999999989,0
297.3,308.3,2358,14.9,49,11.0,0
298.3,308.8,1645,30.4,33,10.5,0
302.3,310.1,1321,52.7,134,7.800000000000011,1
300.9,310.8,1390,40.6,131,9.900000000000034,0
298.8,309.7,1374,58.6,123,10.899999999999977,0
298.3,309.5,1711,30.3,148,11.199999999999989,0
300.4,309.7,1314,50.2,179,9.300000000000011,0
302.2,311.4,1398,47.2,202,9.199999999999989,0
300.1,309.7,1351,58.2,155,9.599999999999966,0
298.2,309.1,1429,48.5,164,10.900000000000034,0
297.3,308.3,1544,41.7,6,11.0,0
299.1,310.1,1416,41.2,185,11.0,0
297.1,308.5,1483,46.9,203,11.399999999999977,0
298.6,310.1,1458,41.9,61,11.5,0
296.9,307.8,1392,43.9,0,10.900000000000034,0
301.9,310.8,1519,39.0,90,8.900000000000034,0
300.6,312.0,1406,55.1,136,11.399999999999977,0
297.2,307.9,1989,20.3,186,10.699999999999989,0
301.8,310.0,2032,19.0,203,8.199999999999989,0
297.5,308.7,1761,26.2,164,11.199999999999989,0
300.6,312.0,1490,42.2,3,11.399999999999977,0
297.5,308.1,1334,72.0,151,10.600000000000023,1
300.1,310.5,1356,45.8,126,10.399999999999977,0
301.4,310.7,1692,32.3,5,9.300000000000011,0
302.3,311.2,1386,53.5,59,8.899999999999977,0
298.3,310.1,1509,37.6,85,11.800000000000011,0
301.0,310.6,1641,33.4,12,9.600000000000023,0
303.5,311.8,1451,45.2,173,8.300000000000011,0
300.8,312.0,1477,37.3,164,11.199999999999989,0
304.2,313.5,1390,47.8,83,9.300000000000011,0
300.3,310.2,1369,48.8,36,9.899999999999977,0
298.5,308.1,1501,39.2,127,9.600000000000023,0
297.1,308.4,1550,37.0,167,11.299999999999955,0
299.2,308.9,1342,50.8,195,9.699999999999989,0
300.1,309.2,1438,51.0,211,9.099999999999966,0
295.6,306.1,1372,55.6,215,10.5,1
298.5,309.4,1365,48.7,56,10.899999999999977,0
300.7,310.4,1416,61.8,209,9.699999999999989,1
296.7,307.8,1258,69.0,105,11.100000000000023,1
300.7,311.9,1485,38.8,9,11.199999999999989,0
299.9,310.5,1335,52.9,180,10.600000000000023,0
296.8,307.6,1304,48.7,142,10.800000000000011,0
298.6,309.9,1615,28.8,199,11.299999999999955,0
301.3,310.8,1428,55.2,88,9.5,0
300.9,311.5,1704,31.3,159,10.600000000000023,0
299.6,309.2,1540,36.7,221,9.599999999999966,0
299.9,309.5,2008,20.4,165,9.600000000000023,0
299.3,309.1,1376,46.7,49,9.800000000000011,0
298.5,309.6,1421,53.6,122,11.100000000000023,0
297.9,307.8,1450,43.5,106,9.900000000000034,0
303.9,313.0,1517,36.0,142,9.100000000000023,0
298.6,309.7,1925,22.1,7,11.099999999999966,0
302.0,310.4,1357,58.0,108,8.399999999999977,1
303.0,311.2,1341,51.0,174,8.199999999999989,1
302.5,310.5,1527,38.8,136,8.0,0
300.5,311.9,1323,57.9,155,11.399999999999977,0
300.9,311.0,2235,15.8,156,10.100000000000023,0
298.2,308.9,1408,38.8,20,10.699999999999989,0
296.3,307.4,1958,19.1,67,11.099999999999966,0
302.0,311.0,1550,35.2,184,9.0,0
300.5,311.9,1730,27.5,209,11.399999999999977,0
297.8,307.8,1412,48.3,27,10.0,0
300.1,309.4,1453,47.6,28,9.299999999999955,0
302.5,311.0,1463,43.1,181,8.5,0
297.6,309.5,1709,32.2,65,11.899999999999977,0
300.2,311.7,1597,39.5,68,11.5,0
300.5,310.5,1515,36.6,54,10.0,0
303.9,313.1,1639,29.0,95,9.200000000000045,0
297.6,308.0,1258,57.4,139,10.399999999999977,0
299.0,308.8,1382,58.5,199,9.800000000000011,0
302.7,312.1,1763,26.5,184,9.400000000000034,0
301.2,310.6,1576,39.6,109,9.400000000000034,0
301.4,310.4,1436,49.7,108,9.0,0
297.4,308.5,1462,42.8,68,11.100000000000023,0
303.5,311.9,1493,38.7,14,8.399999999999977,0
302.4,311.0,1338,67.6,194,8.600000000000023,1
302.5,311.5,1985,18.8,190,9.0,0
298.4,308.4,1515,40.1,179,10.0,0
301.2,310.7,1551,41.2,82,9.5,0
300.1,309.2,1441,42.9,148,9.099999999999966,0
303.9,312.7,1339,62.3,156,8.800000000000011,0
301.2,311.7,1433,49.3,206,10.5,0
296.9,307.8,1285,52.1,100,10.900000000000034,0
300.3,311.7,1515,37.5,5,11.399999999999977,0
303.5,312.5,1353,51.0,172,9.0,0
298.0,307.6,1459,44.4,163,9.600000000000023,0
301.2,310.6,1385,49.2,105,9.400000000000034,0
300.1,311.5,1422,46.2,134,11.399999999999977,0
299.0,310.3,1501,43.0,91,11.300000000000011,0
302.2,311.3,1602,32.8,120,9.100000000000023,0
300.6,310.5,1519,37.0,91,9.899999999999977,0
298.0,307.6,1569,35.6,173,9.600000000000023,0
297.3,308.3,1550,37.0,54,11.0,0
300.6,309.8,1418,42.7,147,9.199999999999989,0
299.1,310.3,1619,31.1,242,11.199999999999989,0
298.1,307.7,1479,45.0,136,9.599999999999966,0
300.5,310.7,1606,33.5,121,10.199999999999989,0
301.8,310.6,1451,50.7,108,8.800000000000011,0
298.0,307.7,1547,36.8,186,9.699999999999989,0
299.3,308.4,1468,42.2,83,9.099999999999966,0
298.5,309.5,1366,61.9,130,11.0,0
297.3,308.7,1592,34.4,158,11.399999999999977,0
299.8,309.1,1456,39.4,209,9.300000000000011,0
297.3,308.2,1553,33.5,2,10.899999999999977,0
300.6,310.9,1702,30.3,91,10.299999999999955,0
302.1,311.3,1477,43.6,196,9.199999999999989,0
299.9,309.2,1574,36.5,177,9.300000000000011,0
297.4,308.3,1490,42.6,164,10.900000000000034,0
301.2,310.1,1479,45.5,44,8.900000000000034,0
302.7,312.1,1688,32.0,155,9.400000000000034,0
302.7,310.6,1686,26.3,9,7.900000000000034,0
299.6,309.3,1558,34.8,115,9.699999999999989,0
297.7,308.4,1288,49.5,91,10.699999999999989,0
302.2,310.8,1562,38.1,78,8.600000000000023,0
301.8,310.0,1781,23.9,198,8.199999999999989,0
298.9,310.0,1422,43.6,78,11.100000000000023,0
299.4,308.8,1627,32.6,124,9.400000000000034,0
304.3,313.4,1624,32.1,53,9.099999999999966,0
297.3,308.4,1513,40.5,25,11.099999999999966,0
302.5,311.5,1358,52.7,139,9.0,0
300.3,309.9,1394,46.7,210,9.599999999999966,1
302.2,311.5,1543,38.5,37,9.300000000000011,0
298.2,308.0,1658,30.0,3,9.800000000000011,0
300.0,309.5,1728,26.0,37,9.5,0
303.7,313.0,1811,24.3,209,9.300000000000011,0
301.3,310.3,1419,55.7,125,9.0,0
297.8,308.9,1530,37.6,106,11.099999999999966,0
300.4,310.0,1560,42.3,186,9.600000000000023,0
301.9,310.5,1472,39.7,187,8.600000000000023,0
301.9,311.0,1430,49.8,174,9.100000000000023,0
301.4,310.6,1481,37.6,77,9.200000000000045,0
298.8,308.6,1511,36.1,157,9.800000000000011,0
302.8,310.9,1636,35.0,38,8.099999999999966,0
303.0,311.2,1374,48.2,65,8.199999999999989,1
300.7,310.6,1349,54.5,19,9.900000000000034,0
298.0,307.5,1784,27.8,163,9.5,0
297.7,307.1,1715,30.2,0,9.400000000000034,0
300.0,309.1,1463,45.7,11,9.100000000000023,0
303.7,312.9,1460,49.8,2,9.199999999999989,0
297.9,307.6,1589,37.8,120,9.700000000000045,0
298.0,309.5,1496,45.8,46,11.5,0
297.6,308.6,1526,42.1,57,11.0,0
298.3,309.6,1527,30.9,189,11.300000000000011,0
304.1,313.4,1696,29.6,65,9.299999999999955,0
298.2,307.8,1599,31.2,173,9.600000000000023,0
299.0,309.8,2240,15.9,144,10.800000000000011,0
297.3,307.9,1797,24.7,75,10.599999999999966,0
301.3,310.3,1626,31.3,180,9.0,0
298.2,308.3,1458,41.8,132,10.100000000000023,0
303.6,312.9,1588,31.9,53,9.299999999999955,0
300.2,309.6,1442,49.2,61,9.400000000000034,0
297.6,308.4,1398,48.9,63,10.799999999999955,0
300.5,310.0,1580,37.0,181,9.5,0
301.0,312.1,1377,49.9,48,11.100000000000023,0
299.1,309.5,1339,48.2,86,10.399999999999977,0
296.9,307.8,1466,45.7,153,10.900000000000034,0
298.0,309.2,1527,32.4,99,11.199999999999989,0
301.0,310.1,1756,30.7,2,9.100000000000023,0
299.6,310.9,1716,28.5,117,11.299999999999955,0
298.5,309.4,1417,41.2,155,10.899999999999977,0
300.8,311.2,1634,31.9,178,10.399999999999977,0
299.7,309.2,1554,41.6,62,9.5,0
303.7,312.4,1631,28.5,132,8.699999999999989,0
301.2,311.6,1461,52.9,208,10.400000000000034,1
298.0,308.9,1508,37.1,92,10.899999999999977,0
297.0,307.8,1396,50.0,96,10.800000000000011,0
302.1,310.8,1504,37.5,42,8.699999999999989,0
300.8,310.7,1586,33.4,142,9.899999999999977,0
300.6,310.7,1388,42.9,190,10.099999999999966,0
299.0,310.3,1552,39.9,114,11.300000000000011,0
299.1,308.3,1325,46.9,28,9.199999999999989,0
298.8,308.5,1711,28.5,140,9.699999999999989,0
297.4,308.4,1487,46.2,150,11.0,0
301.5,310.7,1424,51.1,22,9.199999999999989,0
300.2,311.6,1529,35.5,21,11.400000000000034,0
302.4,310.2,1642,28.3,88,7.800000000000011,0
302.5,311.9,1437,46.7,65,9.399999999999977,0
299.8,310.8,1376,48.6,159,11.0,0
298.4,309.5,1397,50.3,110,11.100000000000023,0
298.9,308.2,1510,43.5,46,9.300000000000011,0
301.3,310.6,1458,48.0,104,9.300000000000011,0
300.1,311.5,1549,34.7,189,11.399999999999977,0
300.5,312.0,1453,45.1,151,11.5,0
300.2,309.4,1433,48.8,191,9.199999999999989,0
297.8,308.3,1498,47.3,160,10.5,0
298.3,309.1,1537,43.0,123,10.800000000000011,0
298.8,310.1,1653,30.3,119,11.300000000000011,0
301.3,310.3,1313,55.6,127,9.0,0
298.9,308.7,1389,44.9,69,9.800000000000011,0
297.2,308.7,1463,49.9,146,11.5,0
301.8,310.7,1523,43.3,60,8.899999999999977,0
295.5,306.1,1650,32.8,67,10.600000000000023,0
297.3,308.3,1504,36.3,45,11.0,0
297.8,307.3,1412,50.7,24,9.5,0
301.1,311.1,1470,40.6,159,10.0,0
301.5,310.6,1382,58.1,67,9.100000000000023,0
299.3,308.7,1579,36.3,211,9.399999999999977,0
299.9,309.2,1353,49.8,182,9.300000000000011,0
300.2,311.4,1891,22.6,86,11.199999999999989,0
300.8,310.8,1618,32.8,40,10.0,0
296.6,307.5,1439,45.5,199,10.899999999999977,0
296.7,307.9,1874,21.3,130,11.199999999999989,0
298.1,308.4,1335,40.2,109,10.299999999999955,0
301.0,310.9,1450,45.9,35,9.899999999999977,0
298.6,309.4,1525,37.8,54,10.799999999999955,0
301.1,309.8,1493,38.9,149,8.699999999999989,0
304.0,313.1,1466,39.5,83,9.100000000000023,0
301.5,310.5,1396,44.5,117,9.0,0
300.6,312.0,1481,40.9,132,11.399999999999977,0
298.4,309.4,1429,41.8,203,11.0,0
298.2,308.2,1478,50.1,166,10.0,0
298.0,307.7,1529,34.1,11,9.699999999999989,0
299.0,310.2,1628,35.8,64,11.199999999999989,0
299.7,310.3,1505,37.7,4,10.600000000000023,0
298.8,308.6,1571,33.7,61,9.800000000000011,0
302.6,312.1,1668,28.7,180,9.5,0
304.2,313.4,1434,42.5,175,9.199999999999989,0
299.3,309.1,1399,52.1,27,9.800000000000011,0
298.3,307.8,1485,42.0,13,9.5,0
297.3,308.7,1655,34.1,21,11.399999999999977,0
298.6,309.7,1314,49.7,136,11.099999999999966,0
298.1,307.8,1636,36.7,51,9.699999999999989,0
300.8,312.0,1443,53.3,151,11.199999999999989,0
301.2,311.0,1761,29.1,195,9.800000000000011,0
303.7,313.0,1456,45.5,51,9.300000000000011,0
302.3,311.1,1338,53.3,63,8.800000000000011,0
302.4,311.7,1495,36.8,215,9.300000000000011,0
302.4,310.2,1400,53.7,175,7.800000000000011,0
300.9,310.5,1444,43.2,27,9.600000000000023,0
300.0,309.6,1618,36.2,53,9.600000000000023,0
298.1,308.9,1323,51.7,88,10.799999999999955,0
300.5,310.5,1373,47.4,56,10.0,0
302.3,311.7,1685,30.8,130,9.399999999999977,0
300.1,310.1,1426,42.7,64,10.0,0
298.0,307.5,1618,35.2,31,9.5,0
296.7,307.8,1382,47.5,37,11.100000000000023,0
297.4,308.2,1471,46.5,25,10.800000000000011,0
299.0,310.0,1488,46.3,198,11.0,0
299.1,310.6,1796,26.0,90,11.5,0
299.5,310.1,1659,31.5,44,10.600000000000023,0
297.7,309.0,1538,43.2,30,11.300000000000011,0
301.1,310.8,1792,25.8,121,9.699999999999989,0
298.9,309.6,1284,55.3,166,10.700000000000045,0
297.4,308.7,1402,40.2,114,11.300000000000011,0
298.8,309.6,1692,31.9,167,10.800000000000011,0
304.0,313.0,1701,30.4,171,9.0,0
304.1,313.5,1587,33.6,108,9.399999999999977,0
300.7,311.1,2478,13.4,170,10.400000000000034,1
303.4,311.8,2268,15.8,20,8.400000000000034,0
298.9,310.6,1679,35.8,14,11.700000000000045,0
295.7,306.1,1408,47.9,117,10.400000000000034,0
299.1,308.9,1617,32.3,223,9.799999999999955,0
300.2,310.1,1440,51.1,41,9.900000000000034,0
296.7,307.9,1579,33.4,50,11.199999999999989,0
300.6,310.0,1478,36.3,95,9.399999999999977,0
297.0,307.7,1502,39.4,126,10.699999999999989,0
304.4,313.6,1569,38.4,11,9.200000000000045,0
300.7,312.1,1512,36.9,153,11.400000000000034,0
299.6,309.0,1245,64.0,120,9.399999999999977,0
299.1,308.3,1601,31.4,121,9.199999999999989,0
304.0,313.0,1685,28.2,66,9.0,0
300.4,310.8,1390,52.5,144,10.400000000000034,0
303.5,311.6,1465,48.7,60,8.100000000000023,0
298.8,309.7,1609,40.4,169,10.899999999999977,0
302.5,311.9,1340,59.4,60,9.399999999999977,0
302.4,311.6,1544,39.1,70,9.200000000000045,0
299.7,309.2,1645,30.8,137,9.5,0
298.9,310.2,1705,32.5,63,11.300000000000011,0
302.3,311.4,1535,41.8,77,9.099999999999966,0
299.4,309.3,1377,43.6,28,9.900000000000034,0
300.7,309.5,1352,44.0,126,8.800000000000011,0
300.8,311.9,1621,28.3,211,11.099999999999966,0
301.7,310.6,1513,41.1,64,8.900000000000034,0
298.0,309.1,1820,23.6,120,11.100000000000023,0
301.6,310.0,1869,22.9,18,8.399999999999977,0
297.3,308.4,1370,50.5,71,11.099999999999966,0
302.3,311.2,1842,23.9,111,8.899999999999977,0
302.6,311.9,1633,30.9,89,9.299999999999955,0
297.6,308.6,1355,46.4,13,11.0,0
297.0,307.9,1455,49.0,204,10.899999999999977,0
298.3,308.8,1349,52.1,104,10.5,0
300.5,311.9,1576,31.1,149,11.399999999999977,0
298.0,308.6,1313,50.8,170,10.600000000000023,0
299.5,310.8,1754,31.3,114,11.300000000000011,0
297.6,308.2,1995,20.5,10,10.599999999999966,0
302.5,311.5,1677,29.2,49,9.0,0
299.9,309.5,2065,18.1,62,9.600000000000023,0
298.0,307.5,1387,45.5,166,9.5,0
303.7,312.3,1606,37.4,103,8.600000000000023,0
297.9,309.9,1472,45.0,183,12.0,0
302.4,310.1,1426,46.8,95,7.7000000000000455,0
302.5,311.0,1387,52.1,116,8.5,0
299.0,310.4,1713,28.0,116,11.399999999999977,0
304.2,313.4,1644,31.7,23,9.199999999999989,0
299.9,311.3,1371,52.3,167,11.400000000000034,0
302.3,311.8,1559,34.4,191,9.5,0
302.4,311.1,1905,20.9,77,8.700000000000045,0
302.2,311.1,1447,52.1,174,8.900000000000034,0
297.2,308.0,1474,43.7,162,10.800000000000011,0
298.3,309.2,1486,42.4,16,10.899999999999977,0
299.6,309.0,1378,51.9,162,9.399999999999977,0
302.2,310.9,1415,48.4,185,8.699999999999989,0
302.6,311.0,1424,38.0,144,8.399999999999977,0
302.3,311.7,1611,38.6,143,9.399999999999977,0
296.3,307.1,1774,25.9,154,10.800000000000011,0
302.4,310.9,1435,42.3,83,8.5,0
298.9,309.9,1376,51.0,32,11.0,0
298.6,308.2,1361,68.2,172,9.599999999999966,1
300.4,311.8,1601,36.1,0,11.400000000000034,0
302.4,311.9,1290,70.0,139,9.5,1
301.4,310.6,1555,43.3,212,9.200000000000045,0
302.4,310.2,1445,46.4,125,7.800000000000011,0
300.9,312.0,1447,41.4,193,11.100000000000023,0
300.7,310.6,1418,46.3,84,9.900000000000034,0
300.4,310.1,1484,38.0,198,9.700000000000045,0
296.7,307.6,1540,38.6,53,10.900000000000034,0
297.4,308.3,1854,21.8,24,10.900000000000034,0
297.4,308.4,1478,46.2,95,11.0,0
302.6,311.0,1542,39.7,141,8.399999999999977,0
298.1,307.8,1432,49.8,198,9.699999999999989,0
300.7,311.0,1418,49.3,106,10.300000000000011,0
298.3,307.9,1485,42.0,117,9.599999999999966,0
298.9,308.3,1855,23.8,33,9.400000000000034,0
303.9,313.1,1665,29.6,0,9.200000000000045,0
297.4,308.3,1465,42.0,13,10.900000000000034,0
300.6,309.4,1541,35.2,105,8.799999999999955,0
298.3,307.6,1942,20.6,176,9.300000000000011,0
298.0,307.7,1621,34.9,194,9.699999999999989,0
304.4,313.7,1509,35.0,205,9.300000000000011,1
297.0,307.9,1412,47.4,112,10.899999999999977,0
298.9,308.5,1534,42.9,121,9.600000000000023,0
300.4,309.7,1440,42.8,104,9.300000000000011,0
302.4,311.4,1508,41.2,60,9.0,0
297.4,309.0,1468,41.4,156,11.600000000000023,0
297.2,308.5,2182,16.5,127,11.300000000000011,0
299.3,309.2,1541,37.2,118,9.899999999999977,0
299.5,308.6,1672,30.5,177,9.100000000000023,0
303.3,311.8,1315,62.0,42,8.5,1
300.5,309.8,1370,55.9,143,9.300000000000011,0
297.4,308.3,1335,57.9,113,10.900000000000034,0
301.1,310.1,1457,39.6,215,9.0,0
303.5,312.9,1504,44.8,111,9.399999999999977,0
301.1,312.3,1682,29.7,83,11.199999999999989,0
299.0,310.2,1494,40.6,67,11.199999999999989,0
301.7,310.8,1516,40.4,48,9.100000000000023,0
298.2,308.8,1498,36.0,39,10.600000000000023,0
298.6,309.7,1422,49.7,139,11.099999999999966,0
301.3,310.0,1344,54.8,186,8.699999999999989,0
302.2,311.5,1360,53.0,36,9.300000000000011,0
297.5,308.1,1469,44.8,5,10.600000000000023,0
298.3,308.2,1663,28.4,67,9.899999999999977,0
301.1,312.3,1534,39.0,129,11.199999999999989,0
299.7,309.2,1412,45.3,205,9.5,0
300.4,309.9,2563,12.8,81,9.5,1
298.4,308.2,1528,36.2,196,9.800000000000011,0
298.5,309.7,1561,35.3,208,11.199999999999989,0
301.7,310.8,1559,44.5,135,9.100000000000023,0
302.9,312.4,1659,33.1,152,9.5,0
295.5,305.9,1453,47.3,9,10.399999999999977,0
300.6,310.4,1510,42.8,124,9.799999999999955,0
301.1,311.6,1417,53.4,0,10.5,0
297.0,307.8,1521,40.2,190,10.800000000000011,0
301.7,310.6,1486,38.5,78,8.900000000000034,0
296.0,306.7,2044,22.3,48,10.699999999999989,0
299.2,308.6,1586,35.7,138,9.400000000000034,0
299.0,310.0,1341,58.9,126,11.0,0
299.3,310.8,1483,43.5,15,11.5,0
296.5,307.6,1431,45.2,90,11.100000000000023,0
299.9,309.8,1477,47.7,112,9.900000000000034,0
299.2,308.5,1487,41.2,140,9.300000000000011,0
295.7,306.3,1462,44.3,37,10.600000000000023,0
296.1,307.1,1433,38.5,14,11.0,0
300.6,310.0,1505,35.9,95,9.399999999999977,0
300.0,311.4,1384,46.1,7,11.399999999999977,0
302.6,310.3,1721,27.4,79,7.699999999999989,0
300.6,310.0,1419,42.4,90,9.399999999999977,0
